genre1,genre2,co_clustering,centroid_distance,min_distance,overlap_ratio,n_tracks_g1,n_tracks_g2
140 - Deep Dubstep - Grime,Jackin House,0.0,12.212905338618885,6.039068320968492,1.4196912515349303,95,97
140 - Deep Dubstep - Grime,Mainstage,0.0,10.666256304448083,6.091605157528805,1.38831609915997,95,95
140 - Deep Dubstep - Grime,Melodic House & Techno,0.0,12.708890272460385,5.4863509330228535,1.3453102605914262,95,94
140 - Deep Dubstep - Grime,Minimal - Deep Tech,0.0643832671463864,31.986683635624427,4.879006099222716,1.4027279095939786,95,98
140 - Deep Dubstep - Grime,Nu Disco - Disco,0.0,10.24571284118094,5.177320963662742,1.3848663855331087,95,96
140 - Deep Dubstep - Grime,Organic House,0.0,32.940366761910326,6.116196910417104,1.7134959318794185,95,95
140 - Deep Dubstep - Grime,Progressive House,0.0,25.33951459362737,5.696317414919252,1.7536185843620127,95,92
140 - Deep Dubstep - Grime,Psy-Trance,0.0,19.693851048369833,6.401555087488599,1.594026761681512,95,97
140 - Deep Dubstep - Grime,Tech House,0.0,27.025670737800258,5.12274888441677,1.3754344311430011,95,98
140 - Deep Dubstep - Grime,Techno (Peak Time - Driving),0.0,12.897003561997376,5.2691237930529535,1.5022147326763,95,95
140 - Deep Dubstep - Grime,Techno (Raw - Deep - Hypnotic),0.0,42.052255630774035,5.540024740582337,2.1555694929301534,95,98
140 - Deep Dubstep - Grime,Trance (Main Floor),0.0,13.946090330280404,6.427029915202648,1.6105406394364246,95,98
140 - Deep Dubstep - Grime,Trance (Raw - Deep - Hypnotic),0.0,26.698632663650034,5.278794101208471,2.361759463301231,95,96
140 - Deep Dubstep - Grime,Trap - Future Bass,0.8846241008764193,4.009932412942373,0.0,1.0356784034680977,95,93
140 - Deep Dubstep - Grime,UK Garage - Bassline,0.4765913346394144,8.66228380956764,5.377281685644216,1.2109818271875066,95,96
Afro House,Amapiano,0.21923207664899,7.914436425461194,5.044425987707296,1.453198755809457,99,98
Afro House,Ambient - Experimental,0.316826495527112,16.902168347207688,5.4013143299954915,1.5308759682652286,99,97
Afro House,Bass - Club,0.0,16.810477928098955,5.563595281854409,1.5145832989345944,99,97
Afro House,Bass House,0.0,6.192560584404877,4.6722442276487435,1.3544462558779549,99,98
Afro House,Breaks - Breakbeat - UK Bass,0.0,5.553574277091892,4.679823651013382,1.40822516325766,99,95
Afro House,DJ Tools,0.0,21.659333608990917,10.350619196747084,4.37108825826462,99,87
Afro House,Dance - Pop,0.1457724609802564,6.758898964056427,4.063513722690866,1.1994294107120218,99,96
Afro House,Deep House,0.0,10.61547271459537,3.853239052457698,1.3432614895026493,99,96
Afro House,Downtempo,0.5109405807099252,11.812192304091322,5.256968892432518,1.4163640605155443,99,90
Afro House,Drum & Bass,0.0,10.894560715907613,7.546038030725721,3.1093008900515637,99,93
Afro House,Dubstep,0.0,19.208102907020994,6.278481625184137,4.2291158126105,99,96
Afro House,Electro (Classic - Detroit - Modern),0.0,29.090388259290947,4.906188195854229,1.4500765125456752,99,96
Afro House,Electronica,0.547837058966247,3.2225097792052013,4.555348426244312,1.2684694545912636,99,95
Afro House,Funky House,0.0,9.638779113554246,5.223348624199496,1.561033564972116,99,98
Afro House,Hard Dance - Hardcore - Neo Rave,0.0,10.61228727673592,7.302603181141288,1.8643112112420164,99,98
Afro House,Hard Techno,0.0,11.91196199944375,7.635757860778538,2.099987587944065,99,96
Afro House,House,0.0,6.1427293250996655,3.765624570529248,1.2387922018422386,99,96
Afro House,Indie Dance,0.2025151201885425,17.705039971687068,3.017149409848601,1.152773632348902,99,96
Afro House,Jackin House,0.0,6.716543110790755,5.164613837968792,1.3794241787828363,99,97
Afro House,Mainstage,0.0745526817155389,6.7083483958616235,4.4439693204982715,1.3419827702149811,99,95
Afro House,Melodic House & Techno,0.6765744351106698,3.2628758979754804,3.8629415322335032,1.1528747836599558,99,94
Afro House,Minimal - Deep Tech,0.0,23.76464021284058,4.83402155437571,1.442334972969143,99,98
Afro House,Nu Disco - Disco,0.2395106383493025,5.24599794411174,4.2562435317840555,1.2309541636247718,99,96
Afro House,Organic House,0.6045879945769663,23.36253830112732,3.2921862962619834,1.1923224329304778,99,95
Afro House,Progressive House,0.7154701788647506,14.657559205570205,4.041695449860127,1.331393161052055,99,92
Afro House,Psy-Trance,0.2774862464778013,9.80063635679157,5.671989966392366,1.599335625750369,99,97
Afro House,Tech House,0.0,18.23113549574765,4.266089673767588,1.3029893356946531,99,98
Afro House,Techno (Peak Time - Driving),0.2898267497561634,6.546820080021818,4.139347859297678,1.3425914526158405,99,95
Afro House,Techno (Raw - Deep - Hypnotic),0.0762357737045966,33.5867167269047,5.4397884467098985,1.9220356229744373,99,98
Afro House,Trance (Main Floor),0.350161161492822,7.7008567760686,4.224010477203787,1.411654833735444,99,98
Afro House,Trance (Raw - Deep - Hypnotic),0.5162934265671242,16.72616218570633,4.431658998627502,1.8092971242321119,99,96
Afro House,Trap - Future Bass,0.0,13.268228329791707,6.383611277362743,1.9443510862098443,99,93
Afro House,UK Garage - Bassline,0.0,9.88178578272656,5.267600853391332,1.5048532044797696,99,96
Amapiano,Ambient - Experimental,0.203070705245789,13.74454715862394,6.8277144569312345,1.5964872520555473,98,97
Amapiano,Bass - Club,0.0153952445446885,19.519519796739573,6.870706487880727,1.5911529173867451,98,97
Amapiano,Bass House,0.0,9.698289254619642,6.9840834993071175,1.4932470598940515,98,98
Amapiano,Breaks - Breakbeat - UK Bass,0.0,9.423159394006282,6.320620489930595,1.4269593455420302,98,95
Amapiano,DJ Tools,0.4233731209293402,16.697542782935432,7.356687814715097,2.944396669193451,98,87
Amapiano,Dance - Pop,0.0,8.55955603281347,5.721813661843392,1.4518948856906702,98,96
Amapiano,Deep House,0.1028860394543705,14.575451495317779,5.880331591378481,1.4681373925022319,98,96
Amapiano,Downtempo,0.5096887016194528,15.20381117213245,5.483151529661867,1.3855036864096744,98,90
Amapiano,Drum & Bass,0.269011050949599,9.472296380102915,7.56218322194388,2.331633158435828,98,93
Amapiano,Dubstep,0.0,14.381857769929534,6.8733025904279135,2.8112561198354276,98,96
Amapiano,Electro (Classic - Detroit - Modern),0.014563355840014,32.061325658855196,6.372313476100796,1.5874373190043585,98,96
Amapiano,Electronica,0.213571849146737,7.056034246327636,5.567144564913782,1.3655148159094759,98,95
Amapiano,Funky House,0.0,11.428276429659244,6.4177286797572926,1.5161298225628363,98,98
Amapiano,Hard Dance - Hardcore - Neo Rave,0.0,12.144107193193609,9.12260688202904,1.955707049446502,98,98
Amapiano,Hard Techno,0.0,14.174001629926572,9.300874783899564,2.1399299037465505,98,96
Amapiano,House,0.0682173295220179,10.069527899743424,6.437561724874118,1.4027119986935555,98,96
Amapiano,Indie Dance,0.0759357680829674,21.518770947811056,5.713058108584679,1.4037145300726728,98,96
Amapiano,Jackin House,0.1289902172180674,8.691030410384752,5.943144784419958,1.4079482876090998,98,97
Amapiano,Mainstage,0.0,9.666857633179092,6.396670586277592,1.5318813957660553,98,95
Amapiano,Melodic House & Techno,0.0034106105416739,8.876720514176192,5.744017987876668,1.335541867972724,98,94
Amapiano,Minimal - Deep Tech,0.0809612557023644,26.77206467069406,5.617659862905385,1.5044879437996612,98,98
Amapiano,Nu Disco - Disco,0.2617313687703658,6.001517601090197,5.469345838573051,1.3517778857374956,98,96
Amapiano,Organic House,0.1020514732020946,27.10814027853293,5.675860021137781,1.6507662451308018,98,95
Amapiano,Progressive House,0.0,19.451073691077838,6.058842916577396,1.8843979961519677,98,92
Amapiano,Psy-Trance,0.0,15.393409871309998,8.180697385067115,1.931236708620838,98,97
Amapiano,Tech House,0.0,21.815771912887616,6.05154777413406,1.4223527395929902,98,98
Amapiano,Techno (Peak Time - Driving),0.0,11.424403369461928,7.064208953895921,1.67180921886003,98,95
Amapiano,Techno (Raw - Deep - Hypnotic),0.0,37.048195880040254,7.713147225970494,2.576022639532951,98,98
Amapiano,Trance (Main Floor),0.0,11.922378951328797,7.695645644794113,1.7739274780904366,98,98
Amapiano,Trance (Raw - Deep - Hypnotic),0.0,21.350953606024156,7.16676363333025,2.6247303221157687,98,96
Amapiano,Trap - Future Bass,0.0685132190826604,8.801258627673125,7.482533548080817,1.6804411532166748,98,93
Amapiano,UK Garage - Bassline,0.0,9.853242241307873,6.279269849594127,1.540203141788641,98,96
Ambient - Experimental,Bass - Club,0.0,26.08354341474972,6.561852908607041,1.7097871598049406,97,97
Ambient - Experimental,Bass House,0.0,19.735760556633814,5.300235961725297,1.4869739612751272,97,98
Ambient - Experimental,Breaks - Breakbeat - UK Bass,0.0,19.457623935920985,4.407115234938352,1.7074149896699975,97,95
Ambient - Experimental,DJ Tools,0.4251896445810277,15.140308611412426,7.524036307105386,1.6310169602483,97,87
Ambient - Experimental,Dance - Pop,0.1522141539438303,16.559847591041773,5.299312499286228,1.5848387289826857,97,96
Ambient - Experimental,Deep House,0.0,23.06647867881709,6.0937167096411855,1.7695448002789333,97,96
Ambient - Experimental,Downtempo,0.3182717774908679,21.882313354095952,6.191303682337905,1.3614320282460164,97,90
Ambient - Experimental,Drum & Bass,0.0,17.791173322750776,7.5165647183013435,1.8843724504129544,97,93
Ambient - Experimental,Dubstep,0.280324069125975,13.181612905564082,7.215910330177571,1.8859465755777616,97,96
Ambient - Experimental,Electro (Classic - Detroit - Modern),0.0,36.96925180082502,6.021592831097812,1.7116649433915774,97,96
Ambient - Experimental,Electronica,0.7302830352517602,15.624214371849671,5.649768754200749,1.4117838152464934,97,95
Ambient - Experimental,Funky House,0.0,21.39413432520671,6.476381649701796,1.7876642080645837,97,98
Ambient - Experimental,Hard Dance - Hardcore - Neo Rave,0.1401881687676502,17.78730575268703,7.19334285261874,1.7710534124867905,97,98
Ambient - Experimental,Hard Techno,0.2296462239805662,19.560867155231076,9.466188735670524,1.7819802499891328,97,96
Ambient - Experimental,House,0.0,19.715408581888095,5.136555973585879,1.7693606305530694,97,96
Ambient - Experimental,Indie Dance,0.0,27.906872069093072,5.783099006883767,1.705349447953539,97,96
Ambient - Experimental,Jackin House,0.0,19.849057371427286,5.9822292873482725,1.8599275096559478,97,97
